owner,pair_n_01,pair_n_02,pair_n_12,pair_rate_01,pair_rate_02,pair_rate_12,progress,seed,step,tri_rate_01,tri_rate_02,tri_rate_12,triple_overlap
0,20407,29211,26412,0.0007840446905473612,0.0034576015884427097,0.0009086778736937755,0.475,2,2300,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
1,20407,29014,26413,0.0007840446905473612,0.003205349141793617,0.0009086434710180593,0.425,2,2300,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
2,20407,29399,44563,0.0007840446905473612,0.0034354910030953436,0.005049031707919126,0.45,2,2300,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,20407,29211,26412,0.0007840446905473612,0.0034576015884427097,0.0009086778736937755,0.475,2,2400,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
1,20407,29014,44563,0.0007840446905473612,0.003205349141793617,0.005049031707919126,0.5,2,2400,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
2,20407,32140,44563,0.0007840446905473612,0.0031425015556938393,0.005049031707919126,0.5,2,2400,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,20407,29211,26412,0.0007840446905473612,0.0034576015884427097,0.0009086778736937755,0.475,2,2500,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
1,20407,29014,44563,0.0007840446905473612,0.003205349141793617,0.005049031707919126,0.525,2,2500,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
2,20407,33653,44563,0.0007840446905473612,0.003149793480521796,0.005049031707919126,0.525,2,2500,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,20407,37935,44563,0.0007840446905473612,0.0033214709371293,0.005049031707919126,0.7,2,2600,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
1,20407,37935,44563,0.0007840446905473612,0.0033214709371293,0.005049031707919126,0.7,2,2600,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
2,20407,37935,44563,0.0007840446905473612,0.0033214709371293,0.005049031707919126,0.7,2,2600,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,20407,37935,44563,0.0007840446905473612,0.0033214709371293,0.005049031707919126,0.725,2,2700,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
1,20407,37935,44602,0.0007840446905473612,0.0033214709371293,0.00504461683332586,0.725,2,2700,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
2,20407,37953,44563,0.0007840446905473612,0.0033725924169367375,0.005049031707919126,0.725,2,2700,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,20407,37935,46418,0.0007840446905473612,0.0033214709371293,0.004847257529406695,0.75,2,2800,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
1,20407,37953,46418,0.0007840446905473612,0.0033725924169367375,0.004911887629798785,0.75,2,2800,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
2,20407,37953,46418,0.0007840446905473612,0.0033725924169367375,0.004911887629798785,0.75,2,2800,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,20407,37935,46418,0.0007840446905473612,0.0033214709371293,0.004847257529406695,0.775,2,2900,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
1,20407,37953,46485,0.0007840446905473612,0.0033725924169367375,0.004904808002581478,0.8,2,2900,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
2,20407,37953,46418,0.0007840446905473612,0.0033725924169367375,0.004911887629798785,0.8,2,2900,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,20407,37935,46418,0.0007840446905473612,0.0033214709371293,0.004847257529406695,0.775,2,3000,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
1,20407,37953,46485,0.0007840446905473612,0.0033725924169367375,0.004904808002581478,0.85,2,3000,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
2,20407,37953,46521,0.0007840446905473612,0.0033725924169367375,0.004901012445992133,0.85,2,3000,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,20407,37935,46418,0.0007840446905473612,0.0033214709371293,0.004847257529406695,0.825,2,3100,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
1,20407,37953,46485,0.0007840446905473612,0.0033725924169367375,0.004904808002581478,0.85,2,3100,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
2,20407,37953,47401,0.0007840446905473612,0.0033725924169367375,0.004810025104955592,0.85,2,3100,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,20407,37935,46418,0.0007840446905473612,0.0033214709371293,0.004847257529406695,0.825,2,3200,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
1,20407,37953,47898,0.0007840446905473612,0.0033725924169367375,0.004948014530878116,0.875,2,3200,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
2,20407,37953,47898,0.0007840446905473612,0.0033725924169367375,0.004948014530878116,0.875,2,3200,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,20407,37935,46418,0.0007840446905473612,0.0033214709371293,0.004847257529406695,0.825,2,3300,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
1,20407,37953,47898,0.0007840446905473612,0.0033725924169367375,0.00496889222932064,0.9,2,3300,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
2,20407,37953,49476,0.0007840446905473612,0.0033725924169367375,0.004790201309725928,0.9,2,3300,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,20407,37953,53447,0.0007840446905473612,0.0033462440386794194,0.004995603120848691,0.95,2,3400,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
1,20407,37953,53447,0.0007840446905473612,0.0033462440386794194,0.004995603120848691,0.95,2,3400,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
2,20407,37953,53447,0.0007840446905473612,0.0033462440386794194,0.004995603120848691,0.95,2,3400,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,20781,38775,53447,0.0007699340743948799,0.0032495164410058027,0.004995603120848691,0.975,2,3500,0.0008107770986653361,0.00112261444430585,0.0010602469751777473,16034
1,22744,37953,58798,0.0007474498768906085,0.0033462440386794194,0.005034184836218919,0.975,2,3500,0.0007628212651097289,0.0011148926182372961,0.0010562140593827016,17042
2,20407,37953,53510,0.0007840446905473612,0.0033462440386794194,0.005139226312838722,0.975,2,3500,0.0008178158027176649,0.001132360342224459,0.0010694514343231002,15896
0,26701,38822,67788,0.00078648739747575,0.0032455824017309774,0.00497138136543341,0.975,2,3600,0.0006850320497137545,0.0010764789352644714,0.0010275480745706317,20437
1,26701,38822,67788,0.00078648739747575,0.0032455824017309774,0.00497138136543341,0.975,2,3600,0.0006850320497137545,0.0010764789352644714,0.0010275480745706317,20437
2,26701,38822,67788,0.00078648739747575,0.0032455824017309774,0.00497138136543341,0.975,2,3600,0.0006850320497137545,0.0010764789352644714,0.0010275480745706317,20437
0,26701,38822,67788,0.0008239391783079285,0.0032455824017309774,0.00497138136543341,0.975,2,3700,0.0006850320497137545,0.0010764789352644714,0.0010275480745706317,20437
1,27684,38822,75909,0.0011559023262534315,0.0032455824017309774,0.004887431002911381,0.975,2,3700,0.0011671335200746965,0.001027077497665733,0.0014005602240896359,21420
2,26701,38822,67789,0.00078648739747575,0.0032455824017309774,0.004986059685199664,0.975,2,3700,0.0006850320497137545,0.0010764789352644714,0.0010275480745706317,20437
0,27701,38822,80617,0.001191292733114328,0.0032455824017309774,0.0048873066474813005,0.975,2,3800,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
1,27701,38822,80617,0.001191292733114328,0.0032455824017309774,0.0048873066474813005,0.975,2,3800,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
2,27701,38822,80617,0.001191292733114328,0.0032455824017309774,0.0048873066474813005,0.975,2,3800,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
0,27701,38822,80617,0.001191292733114328,0.0032455824017309774,0.0048873066474813005,0.975,2,3900,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
1,27701,38822,88262,0.001191292733114328,0.0032455824017309774,0.004667920509392491,0.975,2,3900,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
2,27701,38822,80617,0.001191292733114328,0.0032455824017309774,0.0048873066474813005,0.975,2,3900,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
0,27701,38822,91094,0.001191292733114328,0.0032455824017309774,0.004654532680527806,0.975,2,4000,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
1,27701,38822,91094,0.001191292733114328,0.0032455824017309774,0.004654532680527806,0.975,2,4000,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
2,27701,38822,91094,0.001191292733114328,0.0032455824017309774,0.004654532680527806,0.975,2,4000,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
0,27701,38822,91094,0.001191292733114328,0.0032455824017309774,0.004654532680527806,0.975,2,4100,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
1,27701,38822,94572,0.001191292733114328,0.0032455824017309774,0.004694835680751174,0.975,2,4100,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
2,27701,38822,91094,0.001191292733114328,0.0032455824017309774,0.004654532680527806,0.975,2,4100,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
0,27702,38822,95105,0.0012273482059057107,0.0032455824017309774,0.004920876925503391,0.975,2,4200,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
1,27702,38822,95105,0.0012273482059057107,0.0032455824017309774,0.004920876925503391,0.975,2,4200,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
2,27702,38822,95105,0.0012273482059057107,0.0032455824017309774,0.004920876925503391,0.975,2,4200,0.0011662079582031068,0.001026263003218734,0.0013994495498437281,21437
0,1320,532,1339,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,316
1,1320,532,1339,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,316
2,1320,532,1339,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,316
0,4268,3283,1339,0.0,0.0,0.0,0.0,7,100,0.0,0.0,0.0,1257
1,3728,532,3603,0.0,0.0,0.0,0.0,7,100,0.0,0.0,0.0,532
2,1320,1493,3312,0.0,0.0,0.00030193236714975844,0.0,7,100,0.0,0.0,0.0,813
0,23558,8182,8726,0.001655488581373631,0.00036665851869958444,0.0005730002292000917,0.0,7,200,0.000380517503805175,0.000380517503805175,0.0005073566717402334,7884
1,23558,8182,8726,0.001655488581373631,0.00036665851869958444,0.0005730002292000917,0.0,7,200,0.000380517503805175,0.000380517503805175,0.0005073566717402334,7884
2,23558,8182,8726,0.001655488581373631,0.00036665851869958444,0.0005730002292000917,0.0,7,200,0.000380517503805175,0.000380517503805175,0.0005073566717402334,7884
0,24153,8409,8726,0.007162671303771788,0.00035676061362825543,0.0005730002292000917,0.05,7,300,0.000380517503805175,0.000380517503805175,0.0005073566717402334,7884
1,24476,8182,8726,0.007190717437489786,0.00036665851869958444,0.0005730002292000917,0.05,7,300,0.000380517503805175,0.000380517503805175,0.0005073566717402334,7884
2,23558,8182,8726,0.001655488581373631,0.00036665851869958444,0.0005730002292000917,0.05,7,300,0.000380517503805175,0.000380517503805175,0.0005073566717402334,7884
0,24205,8413,8726,0.007271224953522,0.00035659099013431595,0.0005730002292000917,0.05,7,400,0.000380517503805175,0.000380517503805175,0.0005073566717402334,7884
1,36142,8413,8728,0.0005810414476232638,0.00035659099013431595,0.0005728689275893675,0.075,7,400,0.000380420999239158,0.000380420999239158,0.000507227998985544,7886
2,36142,8413,8728,0.0005810414476232638,0.00035659099013431595,0.0005728689275893675,0.075,7,400,0.000380420999239158,0.000380420999239158,0.000507227998985544,7886
0,24205,8413,8726,0.007271224953522,0.00035659099013431595,0.0005730002292000917,0.05,7,500,0.000380517503805175,0.000380517503805175,0.0005073566717402334,7884
1,37588,8413,9203,0.000691710120251144,0.00035659099013431595,0.0005433010974682169,0.075,7,500,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,36142,8413,8728,0.0005810414476232638,0.00035659099013431595,0.0005728689275893675,0.075,7,500,0.000380420999239158,0.000380420999239158,0.000507227998985544,7886
0,37772,8413,9204,0.001006036217303823,0.00035659099013431595,0.0005432420686657974,0.125,7,600,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,37772,8413,9204,0.001006036217303823,0.00035659099013431595,0.0005432420686657974,0.125,7,600,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,36142,8413,8728,0.0005810414476232638,0.00035659099013431595,0.0005728689275893675,0.1,7,600,0.000380420999239158,0.000380420999239158,0.000507227998985544,7886
0,37776,8413,9204,0.0010059296908089793,0.00035659099013431595,0.0005432420686657974,0.125,7,700,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,39446,8413,9660,0.0009633422907265629,0.00035659099013431595,0.0005175983436853002,0.15,7,700,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,36142,8413,8728,0.0005810414476232638,0.00035659099013431595,0.0005728689275893675,0.125,7,700,0.000380420999239158,0.000380420999239158,0.000507227998985544,7886
0,39710,8413,9386,0.0009569377990430622,0.00035659099013431595,0.000532708288940976,0.225,7,800,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,39710,8413,9853,0.0009569377990430622,0.00035659099013431595,0.0005074596569572719,0.225,7,800,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,38580,8413,9853,0.0009849663037843441,0.00035659099013431595,0.0005074596569572719,0.225,7,800,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,39710,8413,9386,0.0009569377990430622,0.00035659099013431595,0.000532708288940976,0.275,7,900,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,39710,8413,9853,0.0009569377990430622,0.00035659099013431595,0.0005074596569572719,0.275,7,900,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,38580,8413,9853,0.0009849663037843441,0.00035659099013431595,0.0005074596569572719,0.25,7,900,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,39710,8413,9386,0.0009569377990430622,0.00035659099013431595,0.000532708288940976,0.325,7,1000,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,39710,8413,9853,0.0009569377990430622,0.00035659099013431595,0.0005074596569572719,0.325,7,1000,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,38580,8413,9853,0.0009849663037843441,0.00035659099013431595,0.0005074596569572719,0.275,7,1000,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,39710,8413,9386,0.0009569377990430622,0.00035659099013431595,0.000532708288940976,0.325,7,1100,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,39710,8413,9853,0.0009569377990430622,0.00035659099013431595,0.0005074596569572719,0.325,7,1100,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,38580,8413,9853,0.0009849663037843441,0.00035659099013431595,0.0005074596569572719,0.3,7,1100,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,39710,8413,9386,0.0009569377990430622,0.00035659099013431595,0.000532708288940976,0.375,7,1200,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,39710,8413,9853,0.0009569377990430622,0.00035659099013431595,0.0005074596569572719,0.375,7,1200,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,38580,8413,9853,0.0009849663037843441,0.00035659099013431595,0.0005074596569572719,0.3,7,1200,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,39710,8413,9386,0.0009569377990430622,0.00035659099013431595,0.000532708288940976,0.425,7,1300,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,39725,8413,9853,0.0009565764631843927,0.00035659099013431595,0.0005074596569572719,0.425,7,1300,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,38580,8413,9853,0.0009849663037843441,0.00035659099013431595,0.0005074596569572719,0.3,7,1300,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,41739,8413,9386,0.0009343779199309998,0.00035659099013431595,0.000532708288940976,0.475,7,1400,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,41739,8413,9853,0.0009343779199309998,0.00035659099013431595,0.0005074596569572719,0.475,7,1400,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,38580,8413,9853,0.0009849663037843441,0.00035659099013431595,0.0005074596569572719,0.3,7,1400,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,41739,8413,9386,0.0009343779199309998,0.00035659099013431595,0.000532708288940976,0.5,7,1500,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,46443,8413,9853,0.001162715586848395,0.00035659099013431595,0.0005074596569572719,0.5,7,1500,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,38580,8413,9853,0.0009849663037843441,0.00035659099013431595,0.0005074596569572719,0.3,7,1500,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,48937,8413,9386,0.001961705866726608,0.00035659099013431595,0.000532708288940976,0.525,7,1600,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48937,8413,9853,0.001961705866726608,0.00035659099013431595,0.0005074596569572719,0.525,7,1600,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,38580,8413,9853,0.0009849663037843441,0.00035659099013431595,0.0005074596569572719,0.3,7,1600,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,48937,8413,9386,0.001961705866726608,0.00035659099013431595,0.000532708288940976,0.525,7,1700,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48985,8413,9853,0.001939369194651424,0.00035659099013431595,0.0005074596569572719,0.55,7,1700,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,38580,8413,9853,0.0009849663037843441,0.00035659099013431595,0.0005074596569572719,0.325,7,1700,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,48937,8413,9386,0.001961705866726608,0.00035659099013431595,0.000532708288940976,0.525,7,1800,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,9889,0.0018984628574928043,0.00035659099013431595,0.0005056122964910507,0.575,7,1800,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,41044,8413,9889,0.0010720202709287594,0.00035659099013431595,0.0005056122964910507,0.575,7,1800,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,48937,8413,9386,0.001961705866726608,0.00035659099013431595,0.000532708288940976,0.55,7,1900,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,13586,0.0018984628574928043,0.00035659099013431595,0.0015457088179007801,0.575,7,1900,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,41044,8413,9889,0.0010720202709287594,0.00035659099013431595,0.0005056122964910507,0.575,7,1900,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,48937,8413,9386,0.001961705866726608,0.00035659099013431595,0.000532708288940976,0.55,7,2000,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,22621,0.0018984628574928043,0.00035659099013431595,0.003315503293399938,0.575,7,2000,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,41044,8413,9889,0.0010720202709287594,0.00035659099013431595,0.0005056122964910507,0.625,7,2000,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,48937,8413,9386,0.001961705866726608,0.00035659099013431595,0.000532708288940976,0.55,7,2100,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,25320,0.0018984628574928043,0.00035659099013431595,0.00485781990521327,0.625,7,2100,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,41044,8413,9889,0.0010720202709287594,0.00035659099013431595,0.0005056122964910507,0.65,7,2100,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,48937,8413,9386,0.001961705866726608,0.00035659099013431595,0.000532708288940976,0.55,7,2200,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,30014,0.0018984628574928043,0.00035659099013431595,0.008229492903311788,0.625,7,2200,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,41044,8413,9889,0.0010720202709287594,0.00035659099013431595,0.0005056122964910507,0.65,7,2200,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,49280,8413,9386,0.001948051948051948,0.00035659099013431595,0.000532708288940976,0.55,7,2300,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,34076,0.0018984628574928043,0.00035659099013431595,0.010359197088860194,0.65,7,2300,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,41044,8413,9889,0.0010720202709287594,0.00035659099013431595,0.0005056122964910507,0.675,7,2300,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,49281,8413,9386,0.0019480124185791683,0.00035659099013431595,0.000532708288940976,0.55,7,2400,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,34333,0.0018984628574928043,0.00035659099013431595,0.012407887455218012,0.75,7,2400,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,41044,8413,34333,0.0010720202709287594,0.00035659099013431595,0.012407887455218012,0.75,7,2400,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,49281,8413,9386,0.0019480124185791683,0.00035659099013431595,0.000532708288940976,0.55,7,2500,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,34334,0.0018984628574928043,0.00035659099013431595,0.01211626958699831,0.75,7,2500,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,41044,8413,34333,0.0010720202709287594,0.00035659099013431595,0.012407887455218012,0.75,7,2500,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,49281,8413,9853,0.0019480124185791683,0.00035659099013431595,0.0005074596569572719,0.825,7,2600,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,34334,0.0018984628574928043,0.00035659099013431595,0.01211626958699831,0.775,7,2600,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,49331,8413,34334,0.0018852243011493787,0.00035659099013431595,0.01211626958699831,0.825,7,2600,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,49281,8413,9853,0.0019480124185791683,0.00035659099013431595,0.0005074596569572719,0.825,7,2700,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,34334,0.0018984628574928043,0.00035659099013431595,0.01211626958699831,0.8,7,2700,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,49331,8413,34334,0.0018852243011493787,0.00035659099013431595,0.01211626958699831,0.85,7,2700,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,49281,10017,9853,0.0019480124185791683,0.0002994908655286014,0.0005074596569572719,0.85,7,2800,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,34334,0.0018984628574928043,0.00035659099013431595,0.01211626958699831,0.85,7,2800,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,49331,10017,34334,0.0018852243011493787,0.0002994908655286014,0.01211626958699831,0.85,7,2800,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,49281,16451,9853,0.0019480124185791683,0.0013373047231171357,0.0005074596569572719,0.875,7,2900,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,34334,0.0018984628574928043,0.00035659099013431595,0.01211626958699831,0.85,7,2900,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,49331,10072,34334,0.0018852243011493787,0.00029785544082605245,0.01211626958699831,0.875,7,2900,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,49281,22589,9853,0.0019480124185791683,0.0035415467705520384,0.0005074596569572719,0.9,7,3000,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,34361,0.0018984628574928043,0.00035659099013431595,0.012252262739734001,0.85,7,3000,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,49331,22589,34334,0.0018852243011493787,0.0035415467705520384,0.01211626958699831,0.9,7,3000,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,49858,24060,9853,0.001925468330057363,0.004156275976724855,0.0005074596569572719,0.925,7,3100,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,34560,0.0018984628574928043,0.00035659099013431595,0.013657407407407408,0.85,7,3100,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,49331,22589,34334,0.0018852243011493787,0.0035415467705520384,0.01211626958699831,0.925,7,3100,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,49953,24060,9853,0.0019218064981082216,0.004156275976724855,0.0005074596569572719,0.95,7,3200,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,34644,0.0018984628574928043,0.00035659099013431595,0.015211869299157141,0.875,7,3200,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,49331,22589,34334,0.0018852243011493787,0.0035415467705520384,0.01211626958699831,0.95,7,3200,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,53538,25236,9853,0.0022787552766259478,0.003962593120938342,0.0005074596569572719,0.95,7,3300,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
1,48987,8413,34707,0.0018984628574928043,0.00035659099013431595,0.015299507304002074,0.875,7,3300,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
2,49331,22589,34334,0.0018852243011493787,0.0035415467705520384,0.01211626958699831,0.95,7,3300,0.00036483035388544326,0.00036483035388544326,0.0004864404718472577,8223
0,1319,532,1341,0.0,0.0,0.0,0.0,13,0,0.0,0.0,0.0,316
1,1319,532,1341,0.0,0.0,0.0,0.0,13,0,0.0,0.0,0.0,316
2,1319,532,1341,0.0,0.0,0.0,0.0,13,0,0.0,0.0,0.0,316
0,4269,3286,1341,0.0,0.0,0.0,0.05,13,100,0.0,0.0,0.0,1262
1,3506,532,4232,0.0,0.0,0.00023629489603024575,0.05,13,100,0.0,0.0,0.0,532
2,1319,1651,3445,0.0,0.0,0.0,0.05,13,100,0.0,0.0,0.0,865
0,14121,9261,16042,0.0016287798314566957,0.0,0.00211943647924199,0.075,13,200,0.0022905759162303663,0.0,0.002181500872600349,9168
1,14121,9261,16042,0.0016287798314566957,0.0,0.00211943647924199,0.075,13,200,0.0022905759162303663,0.0,0.002181500872600349,9168
2,14121,9261,16042,0.0016287798314566957,0.0,0.00211943647924199,0.075,13,200,0.0022905759162303663,0.0,0.002181500872600349,9168
0,14862,10003,16042,0.0015475709864082895,9.997000899730081e-05,0.00211943647924199,0.075,13,300,0.0021214264067077482,0.00010102030508132135,0.0021214264067077482,9899
1,14121,9261,19101,0.0016287798314566957,0.0,0.0029317836762473167,0.075,13,300,0.0022905759162303663,0.0,0.002181500872600349,9168
2,14121,10436,16827,0.0016287798314566957,9.582215408202377e-05,0.001901705592203007,0.075,13,300,0.002112888620585572,0.00010061374383740819,0.0018110473890733474,9939
0,15763,20622,22854,0.0014591131129861067,4.849190185239065e-05,0.00420057757941717,0.1,13,400,0.0016017473607571897,7.28066982162359e-05,0.0014561339643247178,13735
1,15763,20622,22854,0.0014591131129861067,4.849190185239065e-05,0.00420057757941717,0.1,13,400,0.0016017473607571897,7.28066982162359e-05,0.0014561339643247178,13735
